Year,Month,Initial Ordering BIC8,Initial Ordering BIC8 name,Initial Ordering Country,BIC8,BIC8 name,BIC8 Country,Counterparty BIC8,Counterparty BIC8 name,Counterparty BIC8 Country,End Beneficiary BIC8,End Beneficiary BIC8 name,End Beneficiary Country,Message Type,Currency,Net.USD.Amount,Transactions
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOJ,,NL,MT103,USD,19090,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOI,,SE,MT103,EUR,768,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOH,,DE,MT103,USD,42977,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOH,,DE,MT103,USD,37463,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOH,,ES,MT103,USD,14074,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,EUR,53034,4
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,EUR,1804,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOH,,US,MT103,USD,1801,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOH,,DE,MT103,USD,194514,3
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOH,,DE,MT103,USD,13000,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,USD,104092,4
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,EUR,14431,6
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOH,,FR,MT103,EUR,34217,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOH,,DE,MT103,USD,324722,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOH,,NL,MT103,EUR,2373,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOH,,US,MT103,USD,1200000,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,EUR,4861,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,USD,225,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,USD,64,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOG,,US,MT103,USD,166145,6
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOG,,US,MT103,USD,225680,6
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOG,,UY,MT103,USD,760,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOG,,UY,MT103,EUR,1983,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOG,,US,MT103,USD,25004,5
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOG,,US,MT103,USD,213405,4
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,GLOG,,UY,MT103,USD,14540,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOG,,UY,MT103,USD,2280,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,GLOG,,US,MT103,USD,23438,1
2016,Apr,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOF ,,US,MT103,USD,14039,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOF,,US,MT103,USD,10085909,41
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOF,,US,MT103,USD,14904294,63
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOF,,UY,MT103,USD,31272,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,GB,MT103,USD,53476,3
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,HK,GLOF,,HK,MT700,USD,59400,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,HK,MT103,USD,56627,4
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,IN,MT103,USD,7770,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,SG,MT103,USD,154,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,TW,MT103,USD,60871,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,12113632,112
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,40958063,421
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,US,MT202,USD,35000315,9
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,GLOF,,US,MT103,USD,19130,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOF,,TW,MT103,USD,10325,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOF,,GB,MT103,USD,333313,4
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOF,,HK,MT103,USD,5700,2
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOF,,IN,MT103,USD,20072,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,8852240,248
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOF,,GB,MT103,EUR,25727,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOF,,HK,MT103,USD,6092,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOF,,US,MT103,USD,1286663,12
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,977570,8
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,GLOF,,US,MT103,USD,98010,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,GLOF,,US,MT103,USD,41280,3
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,8869520,74
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOE,,GB,MT103,USD,24804,4
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOE,,GB,MT103,USD,148300,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOE,,US,MT103,USD,1452117,42
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOE,,GB,MT103,USD,442085,4
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOE,,US,MT103,USD,4809178,158
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOE,,GB,MT103,USD,3752,2
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOE,,US,MT103,USD,1040500,50
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOE,,US,GLOE,,US,MT103,USD,152705,15
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOE,,GB,MT103,USD,16695,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOE,,US,MT103,USD,766185,35
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOE,,US,MT103,USD,1549647,16
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOE,,US,MT103,USD,978383,10
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,GLOE,,US,MT103,USD,77996,5
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,GLOE,,US,MT103,USD,28000,1
2016,Apr,BNKFXXYY,,XX,BNKFXXYY,,XX,BNKGJMKN,,JM,GLOE,,US,MT103,USD,9159,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOD,,AR,MT103,USD,12781,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOD,,CL,MT103,USD,501500,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOD,,AR,MT103,USD,13342,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOD,,CL,MT103,USD,500000,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOD,,UY,MT103,USD,29874,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOD,,CL,MT103,USD,58247,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOD,,ES,MT103,USD,3928,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOD,,ES,MT103,USD,117467,7
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOD,,UY,MT103,USD,10350,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOD,,ES,MT103,EUR,84161,8
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOD,,ES,MT103,USD,394022,7
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOD,,ES,MT103,EUR,43206,7
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOD,,ES,MT103,EUR,1060,2
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOD,,CL,MT103,USD,9950,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOD,,ES,MT103,USD,278426,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,GLOD,,CL,MT103,USD,22242,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOD,,CL,MT103,USD,1399,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOD,,ES,MT103,USD,1088280,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOD,,ES,MT103,USD,576224,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOD,,ES,MT103,EUR,118336,6
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOD,,ES,MT103,USD,55000,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,EUR,7925,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOC,,DE,MT103,USD,6443,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOC,,DE,MT103,USD,22257,3
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,EUR,123750,3
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOC,,DE,MT103,USD,4022,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOC,,DE,MT103,USD,32589,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOC,,US,MT103,USD,25969853,110
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOC,,DE,MT103,USD,202775,3
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOC,,DE,MT103,USD,23263,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOC,,ES,MT103,USD,31775,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOC,,NL,MT103,USD,104076,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOC,,US,MT103,USD,44961,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,EUR,34038,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,EUR,21464,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOC,,ES,MT103,EUR,75286,2
2016,Apr,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOC,,DE,MT103,USD,815,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,EUR,3156,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOC,,DE,MT103,USD,15652,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOC,,DE,MT103,USD,2240,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOC,,DE,MT103,USD,260746,3
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,DE,GLOC,,DE,MT103,EUR,37660,5
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOC,,US,MT103,USD,6135880,158
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,EUR,31720,2
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,EUR,94549,4
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,EUR,1440,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOC,,ES,MT103,EUR,68940,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOC,,DE,MT103,USD,52190,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOC,,DE,MT103,USD,131238,2
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOC,,SG,MT103,USD,109391,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,BE,GLOC,,BE,MT700,USD,1144376,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,USD,6325,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOC,,CH,MT103,USD,19090,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOC,,DE,MT103,USD,4710,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,GLOC,,US,MT103,USD,35040,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,GLOC,,US,MT103,USD,830335,20
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOB,,US,MT103,USD,11151,3
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,GB,MT103,USD,13050,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,TW,MT103,USD,43654,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,95781,10
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,2543914,561
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,7136,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,226020,21
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,US,MT202,USD,131333536,19
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,11363355,245
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,18874,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,1048,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOB,,CN,MT103,USD,6176,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOB,,GB,MT103,USD,92690,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOB,,US,MT103,USD,348338,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOB,,US,MT103,USD,749720,26
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOB,,US,MT103,USD,259082,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOB,,US,MT103,USD,2998,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOB,,US,MT103,USD,12820,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,14865800,123
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOB,,NL,MT103,USD,98341,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOB,,US,MT103,USD,1412130,111
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOB,,US,MT103,USD,564336,6
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOB,,US,MT103,USD,34135,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOB,,US,MT103,USD,886330,60
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOB,,US,MT103,USD,6597,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOB,,US,MT103,USD,2138,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOB,,CA,MT202,EUR,118941,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,736294,22
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOB,,US,MT103,USD,201747,9
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,GLOB,,US,MT103,USD,93131,3
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOB,,US,MT103,USD,1258869,74
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,CN,GLOA,,CN,MT700,USD,1169139,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOA,,US,MT103,USD,2068479,381
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOA,,US,MT103,USD,110000,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOA,,US,MT103,USD,80298,6
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOA,,US,MT103,USD,2804619,691
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOA,,US,MT202,USD,426011,5
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOA,,US,MT700,USD,1000000,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOA,,US,MT103,USD,335800,18
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,GLOA,,US,MT103,USD,13763,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOA,,US,MT103,USD,4474,3
2016,Apr,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOA,,US,MT103,USD,50468,1
2016,Apr,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOA,,US,MT103,USD,35557,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,GLOA,,US,MT103,USD,593187,14
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,GLOA,,US,MT103,USD,121502,6
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,GLOA,,US,MT202,USD,90156,2
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOA,,US,GLOA,,US,MT103,USD,33872,3
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOA,,US,MT103,USD,1698090,68
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOA,,US,MT103,USD,67419,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,GLOA,,US,MT103,USD,8852,3
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOA,,US,MT103,USD,562,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOA,,US,MT103,USD,959005,44
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOA,,US,MT103,USD,36351,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,GLOG,,CN,MT103,USD,13112,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOA,,US,MT202,USD,563149,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOA,,US,MT103,USD,601301,4
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,GLOA,,US,MT103,USD,268525,4
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOA,,US,MT103,USD,48929,26
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOA,,US,MT103,USD,267285,12
2016,Apr,BNKFXXYY,,XX,BNKFXXYY,,XX,GLOA,,US,GLOA,,US,MT103,USD,18193035,133
2016,Apr,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BNKLSVS1,,SV,MT103,USD,10435,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BNKLSVS1,,SV,MT103,USD,971,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BQXXUS41,,US,MT103,USD,5000,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOD,,US,MT103,USD,17909,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOD,,US,MT103,USD,7000,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQWWUS44,,US,MT103,USD,55327,3
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BQWWUS44,,US,MT103,USD,40001,3
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,BQVVUS33,,US,BQVVUS33,,US,MT103,USD,5250,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,BQVVUS33,,US,BQVVUS33,,US,MT103,USD,28800,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BQTTUS3M,,US,MT103,USD,329,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BQTTUS3M,,US,MT103,USD,59319,3
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQTTUS3M,,US,MT103,USD,80370,2
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BQTTUS3M,,US,MT103,USD,4798,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BQTTUS3M,,US,MT103,USD,17831,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BQSSUS3M,,US,MT103,USD,2623,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BQMMUS44,,US,MT103,USD,15071,2
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQMMUS44,,US,MT103,USD,3855,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOD,,US,MT103,USD,195165,2
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQIIUS3M,,US,MT103,USD,30491,2
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOD,,US,MT103,USD,1990,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BQGGUS33,,US,MT103,USD,1498,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQGGUS33,,US,MT103,USD,25289,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BQFFUS3X,,US,MT103,USD,5690,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BQFFUS3X,,US,MT103,USD,50000,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BQFFUS3X,,US,MT103,USD,20805,3
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BQFFUS3X,,US,MT103,USD,6336,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BQDDUS66,,US,MT103,USD,35284,2
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BQDDUS66,,US,MT103,USD,286830,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BQDDIT3F,,IT,MT103,EUR,1254,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BQCCUS44,,US,MT103,USD,8596,4
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,BQCCUS44,,US,MT103,USD,5705,1
2016,Apr,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BQCCDEHH,,DE,MT103,EUR,1850,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BNQZUS6L,,US,MT103,USD,8295,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BNQZUS6L,,US,MT103,USD,7099,1
2016,Apr,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BNQZUS6L,,US,MT103,USD,802,1
2016,Apr,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BNQZITM1,,IT,MT103,EUR,1076,1
